UT,作者,机构,第几作者
WOS:000598712300006,"Tian, J","Jinling Inst Technol, Sch Network & Commun Engn, Nanjing 211169, Jiangsu, Peoples R China.",3
WOS:000598712300006,"Hu, XL","Jinling Inst Technol, Sch Network & Commun Engn, Nanjing 211169, Jiangsu, Peoples R China.",4
WOS:000586425700012,"Lu, KH","Nanjing Univ Aeronaut & Astronaut, Nanjing 210000, Peoples R China.",1
WOS:000586425700012,"Gu, XY","Jinling Inst Technol, Nanjing 210000, Peoples R China.",2
WOS:000561267900001,"Zhang, H","Jinling Inst Technol, Dept Math, Nanjing 211169, Peoples R China.",1
WOS:000561267900001,"Zhang, FB","Jinling Inst Technol, Dept Math, Nanjing 211169, Peoples R China.",2
WOS:000488889600025,"Zhang, H","Jinling Inst Technol, Dept Math, Nanjing 211169, Jiangsu, Peoples R China.",1
WOS:000488889600025,"Zhang, FB","Jinling Inst Technol, Dept Math, Nanjing 211169, Jiangsu, Peoples R China.",2
WOS:000449893700013,"Qian, G","Nanjing Agr Univ, Coll Vet Med, Nanjing 210095, Jiangsu, Peoples R China.",1
WOS:000449893700013,"Liu, DD","Nanjing Agr Univ, Coll Vet Med, Nanjing 210095, Jiangsu, Peoples R China.",2
WOS:000449893700013,"Hou, LL","Nanjing Agr Univ, Coll Vet Med, Nanjing 210095, Jiangsu, Peoples R China.",3
WOS:000449893700013,"Hamid, M","Nanjing Agr Univ, Coll Vet Med, Nanjing 210095, Jiangsu, Peoples R China.",4
WOS:000449893700013,"Chen, XX","Nanjing Agr Univ, Coll Vet Med, Nanjing 210095, Jiangsu, Peoples R China.",5
WOS:000449893700013,"Gan, F","Nanjing Agr Univ, Coll Vet Med, Nanjing 210095, Jiangsu, Peoples R China.",6
WOS:000449893700013,"Song, SQ","Nanjing Agr Univ, Coll Vet Med, Nanjing 210095, Jiangsu, Peoples R China.",7
WOS:000449893700013,"Huang, KH","Nanjing Agr Univ, Coll Vet Med, Nanjing 210095, Jiangsu, Peoples R China.",8
WOS:000351587500021,"Ye, JF","Nanjing Univ Sci & Technol, Sch Elect & Opt Engn, Nanjing 210094, Jiangsu, Peoples R China.",1
WOS:000351587500021,"Li, XH","Nanjing Univ Sci & Technol, Sch Elect & Opt Engn, Nanjing 210094, Jiangsu, Peoples R China.",2
WOS:000351587500021,"Gao, ZS","Nanjing Univ Sci & Technol, Sch Elect & Opt Engn, Nanjing 210094, Jiangsu, Peoples R China.",3
WOS:000351587500021,"Wang, S","Nanjing Univ Sci & Technol, Sch Elect & Opt Engn, Nanjing 210094, Jiangsu, Peoples R China.",4
WOS:000351587500021,"Sun, WQ","Nanjing Univ Sci & Technol, Sch Elect & Opt Engn, Nanjing 210094, Jiangsu, Peoples R China.",5
WOS:000351587500021,"Wang, W","Nanjing Univ Sci & Technol, Sch Elect & Opt Engn, Nanjing 210094, Jiangsu, Peoples R China.",6
WOS:000351587500021,"Yuan, Q","Nanjing Univ Sci & Technol, Sch Elect & Opt Engn, Nanjing 210094, Jiangsu, Peoples R China.",7
WOS:000309128600005,"Tan, HP","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",1
WOS:000309128600005,"Xiao, C","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",2
WOS:000309128600005,"Sun, JC","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",3
WOS:000309128600005,"Xiong, DS","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",4
WOS:000309128600005,"Hu, XH","Jinling Inst Technol, Sch Mat Engn, Nanjing 211169, Jiangsu, Peoples R China.",5
WOS:001562022000001,"Shen, QH","Zhoukou Normal Univ, Sch Comp Sci & Technol, Zhoukou 466000, Peoples R China.",1
WOS:001562022000001,"Zhang, HJ","Coll Command & Control Engn, Nanjing 210000, Peoples R China.",2
WOS:001562022000001,"Qu, AY","Zhoukou Normal Univ, Sch Comp Sci & Technol, Zhoukou 466000, Peoples R China.",3
WOS:001562022000001,"Dong, S","Zhoukou Normal Univ, Sch Comp Sci & Technol, Zhoukou 466000, Peoples R China.",4
WOS:001360151400001,"Song, YS","Jinling Inst Technol, 99 Hongjing Ave, Nanjing 211169, Peoples R China.",1
WOS:001360151400001,"Zhou, WY","Southeast Univ, 2 Southeast Univ Rd, Nanjing 211189, Peoples R China.",2
WOS:001360151400001,"Xu, MY","Jinling Inst Technol, 99 Hongjing Ave, Nanjing 211169, Peoples R China.",3
WOS:001360151400001,"Wan, CF","Southeast Univ, 2 Southeast Univ Rd, Nanjing 211189, Peoples R China.",4
WOS:001360151400001,"Jia, HJ","Jinling Inst Technol, 99 Hongjing Ave, Nanjing 211169, Peoples R China.",5
WOS:001360151400001,"Zhong, W","Jinling Inst Technol, 99 Hongjing Ave, Nanjing 211169, Peoples R China.",6
WOS:001254838500001,"Yuan, HL","Jinling Inst Technol, Nanjing 210008, Peoples R China.",1
WOS:001254838500001,"Yang, YN","Jinling Inst Technol, Nanjing 210008, Peoples R China.",2
WOS:001254838500001,"Hu, YN","Jinling Inst Technol, Nanjing 210008, Peoples R China.",3
WOS:001153993300001,"Wu, M","Jiangsu Univ, Sch Math Sci, Zhenjiang 212013, Peoples R China.",1
WOS:001153993300001,"Yao, HX","Jiangsu Univ, Sch Math Sci, Zhenjiang 212013, Peoples R China.",2
WOS:001123459000001,"Zhang, JB","Jinling Inst Technol, Coll Anim Sci & Food Engn, Nanjing, Peoples R China.",1
WOS:001123459000001,"Qin, XX","Nanjing Agr Univ, Coll Anim Sci & Technol, Nanjing, Peoples R China.",2
WOS:001123459000001,"Wang, CX","Nanjing Agr Univ, Coll Anim Sci & Technol, Nanjing, Peoples R China.",3
WOS:001123459000001,"Zhang, YG","Jinling Inst Technol, Coll Anim Sci & Food Engn, Nanjing, Peoples R China.",4
WOS:001123459000001,"Dou, YZ","Jinling Inst Technol, Coll Anim Sci & Food Engn, Nanjing, Peoples R China.",5
WOS:001123459000001,"Xu, SY","Jinling Inst Technol, Coll Anim Sci & Food Engn, Nanjing, Peoples R China.",6
WOS:001123459000001,"Liu, JG","Jinling Inst Technol, Coll Anim Sci & Food Engn, Nanjing, Peoples R China.",7
WOS:001123459000001,"Pan, ZX","Nanjing Agr Univ, Coll Anim Sci & Technol, Nanjing, Peoples R China.",8
WOS:001147601400001,"Lv, Z","Nanjing Univ Sci & Technol, Sch Mech Engn, Nanjing 210094, Peoples R China.",1
WOS:001147601400001,"Liu, ZC","Nanjing Univ Sci & Technol, Sch Mech Engn, Nanjing 210094, Peoples R China.",2
WOS:001147601400001,"Tang, YJ","Jinling Inst Technol, Sch Intelligent Sci & Control Engn, Nanjing 211169, Peoples R China.",3
WOS:001147601400001,"Wang, XJ","Nanjing Univ Sci & Technol, Sch Mech Engn, Nanjing 210094, Peoples R China.",4
WOS:000859507100001,"Wang, Z","Jinling Inst Technol, Sch Mat Engn, Nanjing 211169, Peoples R China.",1
WOS:000859507100001,"Guo, XY","Jinling Inst Technol, Sch Mat Engn, Nanjing 211169, Peoples R China.",2
WOS:000859507100001,"Hao, LY","Jinling Inst Technol, Sch Mat Engn, Nanjing 211169, Peoples R China.",3
WOS:000859507100001,"Zhang, XJ","Jinling Inst Technol, Sch Mat Engn, Nanjing 211169, Peoples R China.",4
WOS:000859507100001,"Lin, Q","Jinling Inst Technol, Sch Mat Engn, Nanjing 211169, Peoples R China.",5
WOS:000859507100001,"Sheng, RL","Univ Madeira, CQM Ctr Quim Madeira, Campus Penteada, P-9000390 Funchal, Madeira, Portugal.",6
WOS:000788778500001,"Chen, XY","Jinling Inst Technol, Coll Sci, Nanjing 211169, Peoples R China.",1
WOS:000788778500001,"Yang, YC","Guizhou Univ Engn Sci, Bijie, Peoples R China.",2
WOS:000789923100004,"Wang, SY","Jinling Inst Technol, Sch Mech & Elect Engn, Nanjing 211169, Jiangsu, Peoples R China.",1
WOS:000789923100004,"Peng, X","Nanjing Univ Sci & Technol, Sch Chem Engn, Nanjing 210094, Jiangsu, Peoples R China.",2
WOS:000789923100004,"Li, B","Nanjing Univ Sci & Technol, Sch Chem Engn, Nanjing 210094, Jiangsu, Peoples R China.",3
WOS:000719396100001,"Sun, J","Jinling Inst Technol, Coll Elect & Informat Engn, Nanjing 211169, Peoples R China.",1
WOS:000719396100001,"Hu, GB","Jinling Inst Technol, Coll Elect & Informat Engn, Nanjing 211169, Peoples R China.",2
WOS:000719396100001,"Wang, CH","Nanjing Univ Aeronaut & Astronaut, Coll Elect & Informat Engn, Nanjing 210016, Peoples R China.",3
WOS:000679792700001,"Li, TY","Nanjing Polytech Inst, Sch Econ & Management, Nanjing, Peoples R China.",1
WOS:000679792700001,"Hua, SC","Jinling Inst Technol, Business Sch, Nanjing, Peoples R China.",2
WOS:000679792700001,"Kang, L","Hubei Univ Econ, Sch Business Adm, Wuhan, Peoples R China.",3
WOS:000679792700001,"Chang, SH","Hubei Univ Econ, Sch Business Adm, Wuhan, Peoples R China.",4
WOS:000509251600001,"Xu, XG","Nanjing Forestry Univ, Coll Biol & Environm, Coinnovat Ctr Sustainable Forestry Southern China, Key Lab State Forestry & Grassland Adm Subtrop Fo, Nanjing, Peoples R China.",1
WOS:000509251600001,"Zhang, YQ","Nanjing Forestry Univ, Coll Biol & Environm, Coinnovat Ctr Sustainable Forestry Southern China, Key Lab State Forestry & Grassland Adm Subtrop Fo, Nanjing, Peoples R China.",2
WOS:000509251600001,"Tong, LL","Jinling Inst Technol, Sch Hort & Landscape Architecture, Nanjing, Peoples R China.",3
WOS:000509251600001,"Wang, YB","Nanjing Forestry Univ, Coll Biol & Environm, Coinnovat Ctr Sustainable Forestry Southern China, Key Lab State Forestry & Grassland Adm Subtrop Fo, Nanjing, Peoples R China.",4
WOS:000509251600001,"Xia, CL","Jinling Inst Technol, Sch Hort & Landscape Architecture, Nanjing, Peoples R China.",5
WOS:000501745700056,"Chen, J","Nanjing Univ, Sch Management & Engn, Nanjing, Jiangsu, Peoples R China.",1
WOS:000501745700056,"Zhao, W","Jinling Inst Technol, Sch Comp Engn, Nanjing, Jiangsu, Peoples R China.",2
WOS:000458539000008,"Xu, HY","Southeast Univ, Sch Comp Sci & Engn, Nanjing 211189, Jiangsu, Peoples R China.",1
WOS:000458539000008,"Li, XP","Southeast Univ, Sch Comp Sci & Engn, Nanjing 211189, Jiangsu, Peoples R China.",2
WOS:000441173100059,"Li, H","Hohai Univ, Coll Harbor Coastal & Offshore Engn, Nanchang, Jiangxi, Peoples R China.",1
WOS:000441173100059,"Gong, Z","Hohai Univ, Coll Harbor Coastal & Offshore Engn, Nanchang, Jiangxi, Peoples R China.",2
WOS:000441173100059,"Dai, WQ","Hohai Univ, Coll Harbor Coastal & Offshore Engn, Nanchang, Jiangxi, Peoples R China.",3
WOS:000441173100059,"Lu, CZ","Hohai Univ, Coll Harbor Coastal & Offshore Engn, Nanchang, Jiangxi, Peoples R China.",4
WOS:000441173100059,"Zhang, XY","Hohai Univ, Coll Harbor Coastal & Offshore Engn, Nanchang, Jiangxi, Peoples R China.",5
WOS:000441173100059,"Cybele, S","Hohai Univ, Coll Harbor Coastal & Offshore Engn, Nanchang, Jiangxi, Peoples R China.",6
WOS:000441173100059,"Guo, HT","Jinling Inst Technol, Nanchang, Jiangxi, Peoples R China.",7
WOS:000362569200002,"Zhang, H","Jinling Inst Technol, Dept Math, Nanjing 211169, Jiangsu, Peoples R China.",1
WOS:000362569200002,"Xu, JX","Southeast Univ, Dept Math, Nanjing 210096, Jiangsu, Peoples R China.",2
WOS:000362569200002,"Zhang, FB","Jinling Inst Technol, Dept Math, Nanjing 211169, Jiangsu, Peoples R China.",3
WOS:001445907300001,"Peng, Q","Nanjing Forestry Univ, Coll Forestry, 159 Longpan Rd, Nanjing 210037, Jiangsu, Peoples R China.",1
WOS:001445907300001,"Zhou, LM","Nanjing Forestry Univ, Coll Forestry, 159 Longpan Rd, Nanjing 210037, Jiangsu, Peoples R China.",2
WOS:001445907300001,"Xiong, QQ","Nanjing Forestry Univ, Coll Forestry, 159 Longpan Rd, Nanjing 210037, Jiangsu, Peoples R China.",3
WOS:001445907300001,"Yu, FY","Nanjing Forestry Univ, Coll Forestry, 159 Longpan Rd, Nanjing 210037, Jiangsu, Peoples R China.",4
WOS:001445907300001,"Zhang, WX","Nanjing Forestry Univ, Coll Forestry, 159 Longpan Rd, Nanjing 210037, Jiangsu, Peoples R China.",5
WOS:001445907300001,"Fan, JJ","Jinling Inst Technol, Coll Hort, 99 Hongjing Ave, Nanjing 211169, Jiangsu, Peoples R China.",6
WOS:001684672700001,"Wei, GH","Jinling Inst Technol, Nanjing 211169, Peoples R China.",1
WOS:001684672700001,"Wang, BJ","Jinling Inst Technol, Nanjing 211169, Peoples R China.",2
WOS:001684672700001,"Yuan, MX","Nanjing Vocat Inst Transport Technol, Nanjing 211188, Peoples R China.",3
WOS:001287779900001,"Ma, JZ","Nanjing Forestry Univ, Coll Forestry, Nanjing 210037, Peoples R China.",1
WOS:001287779900001,"Fan, JJ","Jinling Inst Technol, Coll Hort, Nanjing 210038, Peoples R China.",2
WOS:001287779900001,"Zhang, WX","Nanjing Forestry Univ, Coll Forestry, Nanjing 210037, Peoples R China.",3
WOS:001287779900001,"Zhou, RM","Nanjing Forestry Univ, Coll Forestry, Nanjing 210037, Peoples R China.",4
WOS:001287779900001,"Shen, YT","Nanjing Forestry Univ, Coll Forestry, Nanjing 210037, Peoples R China.",5
WOS:001287779900001,"Peng, Q","Nanjing Forestry Univ, Coll Forestry, Nanjing 210037, Peoples R China.",6
WOS:001287779900001,"Li, HM","Nanjing Forestry Univ, Coll Forestry, Nanjing 210037, Peoples R China.",7
WOS:001287779900001,"Lei, C","Nanjing Forestry Univ, Coll Forestry, Nanjing 210037, Peoples R China.",8
WOS:001194608600001,"Lin, YE","Anhui Univ Sci & Technol, Sch Comp Sci & Engn, Huainan 232001, Peoples R China.",1
WOS:001194608600001,"Liu, EH","Anhui Univ Sci & Technol, Sch Comp Sci & Engn, Huainan 232001, Peoples R China.",2
WOS:001194608600001,"Liang, XZ","Anhui Univ Sci & Technol, Sch Comp Sci & Engn, Huainan 232001, Peoples R China.",3
WOS:001194608600001,"Chen, MM","Anhui Univ Sci & Technol, Sch Comp Sci & Engn, Huainan 232001, Peoples R China.",4
WOS:001194608600001,"Yan, XY","Jiangsu AI Transportat Innovat & Applicat Engn Res, Jinling Inst Technol, Nanjing 211169, Peoples R China.",5
WOS:001248226600027,"Xue, M","Jinling Inst Technol, Coll Anim Sci & Food Engn, Nanjing 210038, Jiangsu, Peoples R China.",1
WOS:001248226600027,"Li, ZH","Beijing Univ Civil Engn & Architecture, Sch Environm & Energy Engn, Beijing 100044, Peoples R China.",2
WOS:001012382300001,"Tang, Q","Jinling Inst Technol, Coll Anim Sci & Food Engn, Nanjing 210038, Jiangsu, Peoples R China.",1
WOS:001012382300001,"Shen, D","Nanjing Agr Univ, Coll Anim Sci & Technol, Res Ctr Livestock Environm Control & Smart Prod, Nanjing 210095, Jiangsu, Peoples R China.",2
WOS:001012382300001,"Dai, PY","Nanjing Agr Univ, Coll Anim Sci & Technol, Res Ctr Livestock Environm Control & Smart Prod, Nanjing 210095, Jiangsu, Peoples R China.",3
WOS:001012382300001,"Liu, JZ","Nanjing Agr Univ, Coll Anim Sci & Technol, Res Ctr Livestock Environm Control & Smart Prod, Nanjing 210095, Jiangsu, Peoples R China.",4
WOS:001012382300001,"Zhang, MY","Jinling Inst Technol, Coll Anim Sci & Food Engn, Nanjing 210038, Jiangsu, Peoples R China.",5
WOS:001012382300001,"Deng, KD","Jinling Inst Technol, Coll Anim Sci & Food Engn, Nanjing 210038, Jiangsu, Peoples R China.",6
WOS:001012382300001,"Li, CM","Nanjing Agr Univ, Coll Anim Sci & Technol, Res Ctr Livestock Environm Control & Smart Prod, Nanjing 210095, Jiangsu, Peoples R China.",7
WOS:000900845400010,"Zheng, W","Jinling Inst Technol, Jiangsu Key Lab Data Sci & Smart Software, Nanjing 211169, Peoples R China.",1
WOS:000900845400010,"Chen, S","Nanjing Univ Sci & Technol, Sch Comp Sci & Engn, Nanjing 210094, Peoples R China.",2
WOS:000900845400010,"Fu, ZY","Nanjing Univ Sci & Technol, Sch Comp Sci & Engn, Nanjing 210094, Peoples R China.",3
WOS:000900845400010,"Li, J","Nanjing Univ Sci & Technol, Sch Comp Sci & Engn, Nanjing 210094, Peoples R China.",4
WOS:000900845400010,"Yang, J","Nanjing Univ Sci & Technol, Sch Comp Sci & Engn, Nanjing 210094, Peoples R China.",5
WOS:000570698600001,"Tian, YK","Nanjing Forestry Univ, Coll Biol & Environm, Coinnovat Ctr Sustainable Forestry Southern China, Key Lab State Forestry & Grassland Adm Subtrop Fo, Nanjing, Peoples R China.",1
WOS:000570698600001,"Zhang, YQ","Nanjing Forestry Univ, Coll Biol & Environm, Coinnovat Ctr Sustainable Forestry Southern China, Key Lab State Forestry & Grassland Adm Subtrop Fo, Nanjing, Peoples R China.",2
WOS:000570698600001,"Tong, LL","Jinling Inst Technol, Sch Hort & Landscape Architecture, Nanjing, Peoples R China.",3
WOS:000570698600001,"Xu, XG","Nanjing Forestry Univ, Coll Biol & Environm, Coinnovat Ctr Sustainable Forestry Southern China, Key Lab State Forestry & Grassland Adm Subtrop Fo, Nanjing, Peoples R China.",4
WOS:000570698600001,"Wang, YB","Nanjing Forestry Univ, Coll Biol & Environm, Coinnovat Ctr Sustainable Forestry Southern China, Key Lab State Forestry & Grassland Adm Subtrop Fo, Nanjing, Peoples R China.",5
WOS:000570698600001,"Jiang, XY","Nanjing Forestry Univ, Coll Biol & Environm, Coinnovat Ctr Sustainable Forestry Southern China, Key Lab State Forestry & Grassland Adm Subtrop Fo, Nanjing, Peoples R China.",6
WOS:000570698600001,"Wang, HC","Nanjing Forestry Univ, Coll Biol & Environm, Coinnovat Ctr Sustainable Forestry Southern China, Key Lab State Forestry & Grassland Adm Subtrop Fo, Nanjing, Peoples R China.",7
WOS:000435425100008,"Zhang, FB","Southeast Univ, Dept Math, Nanjing 210096, Jiangsu, Peoples R China.",1
WOS:000435425100008,"Zhang, H","Southeast Univ, Dept Math, Nanjing 210096, Jiangsu, Peoples R China.",2
WOS:000442620100006,"Yan, W","Hohai Univ, Coll Civil & Transportat Engn, Nanjing 210098, Jiangsu, Peoples R China.",1
WOS:000442620100006,"Jie, CS","Hohai Univ, Coll Civil & Transportat Engn, Nanjing 210098, Jiangsu, Peoples R China.",2
WOS:000442620100006,"Lu, G","Hohai Univ, Coll Civil & Transportat Engn, Nanjing 210098, Jiangsu, Peoples R China.",3
WOS:000442620100006,"Yao, W","Jinling Inst Technol, Sch Architecture & Civil Engn, Nanjing 210001, Jiangsu, Peoples R China.",4
WOS:000442620100006,"Li, Z","Hohai Univ, Coll Civil & Transportat Engn, Nanjing 210098, Jiangsu, Peoples R China.",5
WOS:000423261400015,"Zhang, YN","Nanjing Agr Univ, Coll Engn, Nanjing 210031, Jiangsu, Peoples R China.",1
WOS:000423261400015,"Wang, XS","Nanjing Agr Univ, Coll Engn, Nanjing 210031, Jiangsu, Peoples R China.",2
WOS:000423261400015,"Xin, YH","Jinling Inst Technol, Coll Mech & Elect Engn, Nanjing 211169, Jiangsu, Peoples R China.",3
WOS:000423261400015,"Wu, Y","Nanjing Agr Univ, Coll Engn, Nanjing 210031, Jiangsu, Peoples R China.",4
WOS:000423261400015,"Kang, M","Nanjing Agr Univ, Coll Engn, Nanjing 210031, Jiangsu, Peoples R China.",5
WOS:000423261400015,"Wang, XC","Nanjing Agr Univ, Coll Engn, Nanjing 210031, Jiangsu, Peoples R China.",6
WOS:000348946200005,"Luo, BP","Nanjing Agr Univ, Coll Vet Med, Nanjing 210095, Jiangsu, Peoples R China.",1
WOS:000348946200005,"Ju, SQ","Nanjing Agr Univ, Coll Vet Med, Nanjing 210095, Jiangsu, Peoples R China.",2
WOS:000348946200005,"Muneri, CW","Nanjing Agr Univ, Coll Vet Med, Nanjing 210095, Jiangsu, Peoples R China.",3
WOS:000348946200005,"Rui, R","Nanjing Agr Univ, Coll Vet Med, Nanjing 210095, Jiangsu, Peoples R China.",4
WOS:000340583600001,"Huang, Y","Nanjing Univ Sci & Technol, Inst Optoelect & Nanomat, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",1
WOS:000340583600001,"Luo, Y","Nanjing Univ Sci & Technol, Inst Optoelect & Nanomat, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",2
WOS:000340583600001,"Shen, ZH","Nanjing Univ Sci & Technol, Inst Optoelect & Nanomat, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",3
WOS:000340583600001,"Yuan, GL","Nanjing Univ Sci & Technol, Inst Optoelect & Nanomat, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",4
WOS:000340583600001,"Zeng, HB","Nanjing Univ Sci & Technol, Inst Optoelect & Nanomat, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",5
WOS:000325521700006,"Zhang, H","Jinling Inst Technol, Dept Math, Nanjing 211169, Jiangsu, Peoples R China.",1
WOS:000325521700006,"Xu, JX","Southeast Univ, Dept Math, Nanjing 210096, Jiangsu, Peoples R China.",2
WOS:000325521700006,"Zhang, FB","Jinling Inst Technol, Dept Math, Nanjing 211169, Jiangsu, Peoples R China.",3
WOS:000327260100028,"Tan, HP","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",1
WOS:000327260100028,"Gao, X","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",2
WOS:000327260100028,"Sun, JC","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",3
WOS:000327260100028,"Xiao, C","Nanjing Univ Sci & Technol, Sch Mat Sci & Engn, Nanjing 210094, Jiangsu, Peoples R China.",4
WOS:000327260100028,"Hu, XH","Jinling Inst Technol, Sch Mat Engn, Nanjing 211169, Jiangsu, Peoples R China.",5
WOS:000312056200012,"Deng, KD","Chinese Acad Agr Sci, Feed Res Inst, Beijing 100081, Peoples R China.",1
WOS:000312056200012,"Diao, QY","Chinese Acad Agr Sci, Feed Res Inst, Beijing 100081, Peoples R China.",2
WOS:000312056200012,"Jiang, CG","Chinese Acad Agr Sci, Feed Res Inst, Beijing 100081, Peoples R China.",3
